,report_month,portal_id,product,calendar_days_remaining,day of month,mrr_net_pm_bom,cancel_classified,geography,segment,sub_segment,partner_managed,employee_size,employee_size_value,marketing_health_check,sales_health_check,count_calls_by_owner_l90,count_emails_by_owner_l90_measure,count_of_integrations,renewal_month,subscription_cancel,cancel_dollars,primary_colors,age,edition 
30518,2022-03,20723719,SalesHub,9,23,50.0,late_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,2,0.0,0.0,0.0,1.0,1.0,-50.0,0.0,6.0,Starter
30519,2022-03,20729038,SalesHub,30,2,20.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,0,1,0.0,0.0,3.0,1.0,1.0,-20.0,1.0,5.0,Starter
30520,2022-03,20741647,SalesHub,11,21,450.0,early_cancel,NAM,NAM CST,CST,Yes,1 to 25,10.0,0,3,0.0,0.0,1.0,0.0,1.0,-450.0,3.0,6.0,Professional
30521,2022-03,20760619,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,1,0.0,0.0,2.0,1.0,1.0,-20.0,1.0,6.0,Starter
30522,2022-03,20761523,SalesHub,16,16,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,1,0.0,0.0,2.0,1.0,1.0,-50.0,1.0,5.0,Starter
30523,2022-03,20768586,SalesHub,31,1,50.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,0,2,0.0,0.0,4.0,1.0,1.0,-50.0,0.0,5.0,Starter
30524,2022-03,20782784,SalesHub,18,14,399.99,early_cancel,APAC,JAPAC CST,APAC CST,No,26 to 200,50.0,0,1,0.0,0.0,6.0,1.0,1.0,-399.99,2.0,6.0,Starter
30525,2022-03,20811910,SalesHub,20,12,20.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,1.0,1.0,1.0,-20.0,2.0,1.0,Starter
30526,2022-03,20820395,SalesHub,31,1,20.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,1.0,0,1,0.0,0.0,3.0,1.0,1.0,-20.0,1.0,5.0,Starter
30527,2022-03,20846562,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,201 or Above,1000.0,0,2,0.0,0.0,1.0,1.0,1.0,-50.0,0.0,4.0,Starter
30528,2022-03,20857826,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,1,0.0,0.0,0.0,1.0,1.0,-50.0,0.0,5.0,Starter
30529,2022-03,20874286,SalesHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,1,0.0,0.0,0.0,1.0,1.0,-40.0,0.0,3.0,Starter
30530,2022-03,20886435,SalesHub,31,1,320.0,prior_cancel,NAM,NAM CST,CST,Yes,1 to 25,10.0,0,2,0.0,0.0,0.0,1.0,1.0,-320.0,1.0,5.0,Professional
30531,2022-03,20889270,SalesHub,16,16,367.72,early_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,0,0.0,0.0,2.0,1.0,1.0,-367.72,1.0,2.0,Professional
30532,2022-03,20906838,SalesHub,30,2,400.0,early_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,0,1,0.0,0.0,1.0,1.0,1.0,-400.0,0.0,5.0,Professional
30533,2022-03,20935894,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,0,0,0.0,0.0,2.0,1.0,1.0,-20.0,0.0,4.0,Starter
30534,2022-03,20941324,SalesHub,21,11,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,0,1,0.0,0.0,4.0,1.0,1.0,-50.0,0.0,4.0,Starter
30535,2022-03,20946970,SalesHub,17,15,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,2,0.0,0.0,0.0,1.0,1.0,-50.0,0.0,4.0,Starter
30536,2022-03,20967499,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,1,0.0,0.0,4.0,1.0,1.0,-50.0,2.0,4.0,Starter
30537,2022-03,20999368,SalesHub,31,1,50.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,26 to 200,200.0,0,1,0.0,0.0,1.0,1.0,1.0,-50.0,0.0,3.0,Starter
30538,2022-03,21019944,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,0,0.0,0.0,3.0,1.0,1.0,-50.0,0.0,3.0,Starter
30539,2022-03,21028486,SalesHub,9,23,50.0,late_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,1,0.0,0.0,1.0,1.0,1.0,-50.0,2.0,4.0,Starter
30540,2022-03,21031492,SalesHub,30,2,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,1,0.0,0.0,4.0,1.0,1.0,-50.0,0.0,4.0,Starter
30541,2022-03,21034472,SalesHub,17,15,500.0,early_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,2,0.0,0.0,2.0,0.0,1.0,-500.0,0.0,3.0,Professional
30542,2022-03,21036275,SalesHub,30,2,500.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,1,0.0,0.0,3.0,1.0,1.0,-500.0,3.0,4.0,Professional
30543,2022-03,21036430,SalesHub,25,7,450.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,2,0.0,3.0,1.0,0.0,1.0,-450.0,0.0,3.0,Professional
30544,2022-03,21036601,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,1,0.0,0.0,3.0,1.0,1.0,-50.0,0.0,4.0,Starter
30545,2022-03,21036823,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,4.0,1.0,1.0,-50.0,0.0,1.0,Starter
30546,2022-03,21040622,SalesHub,31,1,50.0,prior_cancel,LATAM,LATAM CST,LATAM CST,No,26 to 200,50.0,0,2,0.0,0.0,2.0,1.0,1.0,-50.0,1.0,4.0,Starter
30547,2022-03,21040705,SalesHub,11,21,3.75,early_cancel,NAM,NAM CST,CST,No,Undefined,,0,3,0.0,0.0,0.0,0.0,1.0,-3.75,0.0,4.0,Starter
30548,2022-03,21040971,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,3,0.0,0.0,1.0,0.0,1.0,-50.0,0.0,3.0,Starter
30549,2022-03,21047592,SalesHub,25,7,50.0,early_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,10.0,0,2,0.0,0.0,2.0,1.0,1.0,-50.0,1.0,3.0,Starter
30550,2022-03,21061783,SalesHub,16,16,300.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,2,0.0,0.0,2.0,0.0,1.0,-300.0,0.0,3.0,Professional
30551,2022-03,21079690,SalesHub,30,2,500.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,1.0,0.0,1.0,-500.0,2.0,1.0,Professional
30552,2022-03,21079775,SalesHub,28,4,50.0,early_cancel,NAM,NAM CST,CST,No,201 or Above,500.0,0,1,0.0,0.0,3.0,1.0,1.0,-50.0,0.0,4.0,Starter
30553,2022-03,21089031,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,0,2,0.0,0.0,1.0,1.0,1.0,-20.0,1.0,3.0,Starter
30554,2022-03,21089270,SalesHub,31,1,125.0,prior_cancel,NAM,NAM CST,CST,No,201 or Above,500.0,0,0,0.0,0.0,2.0,1.0,1.0,-125.0,0.0,3.0,Starter
30555,2022-03,21120158,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,0,2,0.0,0.0,4.0,1.0,1.0,-50.0,3.0,3.0,Starter
30556,2022-03,21124209,SalesHub,31,1,500.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,1,0.0,0.0,4.0,1.0,1.0,-500.0,0.0,3.0,Professional
30557,2022-03,21130322,SalesHub,10,22,45.0,late_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,25.0,0,4,0.0,0.0,1.0,0.0,1.0,-45.0,1.0,3.0,Starter
30558,2022-03,21142837,SalesHub,15,17,67.2,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,2,0.0,0.0,0.0,1.0,1.0,-67.2,1.0,3.0,Starter
30559,2022-03,21176339,SalesHub,31,1,50.0,prior_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,10.0,0,0,0.0,1.0,0.0,1.0,1.0,-50.0,0.0,2.0,Starter
30560,2022-03,21197307,SalesHub,7,25,200.2,late_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,1,0.0,0.0,5.0,1.0,1.0,-200.2,0.0,3.0,Professional
30561,2022-03,21213162,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,201 or Above,500.0,0,0,0.0,0.0,2.0,1.0,1.0,-50.0,0.0,2.0,Starter
30562,2022-03,21222439,SalesHub,31,1,30.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,1.0,1.0,1.0,-30.0,0.0,2.0,Starter
30563,2022-03,21232017,SalesHub,31,1,50.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,0,0,0.0,0.0,3.0,1.0,1.0,-50.0,0.0,2.0,Starter
30564,2022-03,21246840,SalesHub,23,9,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,0.0,1.0,1.0,-50.0,0.0,2.0,Starter
30565,2022-03,21247364,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,201 or Above,1000.0,0,0,0.0,0.0,3.0,1.0,1.0,-50.0,1.0,2.0,Starter
30566,2022-03,21256188,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,0,0,0.0,0.0,1.0,1.0,1.0,-50.0,1.0,1.0,Starter
30567,2022-03,21269408,SalesHub,11,21,50.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,6.0,1.0,1.0,-50.0,1.0,2.0,Starter
30568,2022-03,21282445,SalesHub,26,6,20.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,7.0,1.0,1.0,-20.0,1.0,2.0,Starter
30569,2022-03,21294250,SalesHub,29,3,20.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,4.0,1.0,1.0,-20.0,0.0,2.0,Starter
30570,2022-03,21295099,SalesHub,23,9,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,2.0,1.0,1.0,-50.0,0.0,2.0,Starter
30571,2022-03,21305599,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,201 or Above,10000.0,0,0,0.0,0.0,0.0,1.0,1.0,-50.0,0.0,1.0,Starter
30572,2022-03,21309602,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,0,0.0,0.0,2.0,1.0,1.0,-50.0,0.0,2.0,Starter
30573,2022-03,21324674,SalesHub,8,24,350.0,late_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,0,0,0.0,0.0,3.0,0.0,1.0,-350.0,4.0,2.0,Professional
30574,2022-03,21326993,SalesHub,30,2,100.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,2.0,1.0,1.0,-100.0,3.0,1.0,Starter
30575,2022-03,21333246,SalesHub,22,10,500.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,0.0,0.0,1.0,-500.0,0.0,2.0,Professional
30576,2022-03,21335951,SalesHub,30,2,275.0,early_cancel,,,,Yes,1 to 25,25.0,0,0,0.0,0.0,12.0,1.0,1.0,-275.0,3.0,1.0,Starter
30577,2022-03,21368937,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,2.0,1.0,1.0,-20.0,1.0,1.0,Starter
30578,2022-03,21377661,SalesHub,10,22,50.0,late_cancel,NAM,NAM CST,CST,No,1 to 25,25.0,0,0,0.0,0.0,2.0,1.0,1.0,-50.0,2.0,0.0,Starter
30579,2022-03,21392224,SalesHub,31,1,20.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,0,0,0.0,0.0,2.0,1.0,1.0,-20.0,0.0,1.0,Starter
30580,2022-03,21392360,SalesHub,25,7,20.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,1.0,1.0,1.0,-20.0,0.0,1.0,Starter
30581,2022-03,21392876,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,0.0,1.0,1.0,-20.0,0.0,1.0,Starter
30582,2022-03,21426747,SalesHub,31,1,80.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,26 to 200,50.0,0,0,0.0,0.0,2.0,1.0,1.0,-80.0,0.0,1.0,Starter
30583,2022-03,21431574,SalesHub,31,1,548.568,prior_cancel,APAC,JAPAC CST,APAC CST,No,26 to 200,50.0,0,0,0.0,0.0,0.0,1.0,1.0,-548.568,0.0,1.0,Professional
30584,2022-03,21433343,SalesHub,31,1,20.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,1.0,0,0,0.0,0.0,0.0,1.0,1.0,-20.0,2.0,1.0,Starter
30585,2022-03,21438053,SalesHub,11,21,500.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,0.0,0.0,1.0,-500.0,0.0,1.0,Professional
30586,2022-03,21438520,SalesHub,24,8,20.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,1.0,1.0,1.0,-20.0,2.0,1.0,Starter
30587,2022-03,21462141,SalesHub,29,3,75.0,early_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,0,0,0.0,0.0,1.0,1.0,1.0,-75.0,2.0,1.0,Starter
30588,2022-03,21464664,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,0.0,1.0,1.0,-20.0,0.0,1.0,Starter
30589,2022-03,21465336,SalesHub,25,7,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,6.0,1.0,1.0,-50.0,3.0,1.0,Starter
30590,2022-03,21472663,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,1.0,1.0,1.0,-20.0,0.0,1.0,Starter
30591,2022-03,21479502,SalesHub,18,14,20.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,0,0,0.0,0.0,1.0,1.0,1.0,-20.0,0.0,1.0,Starter
30592,2022-03,21485822,SalesHub,31,1,50.0,prior_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,10.0,0,0,0.0,0.0,2.0,1.0,1.0,-50.0,0.0,1.0,Starter
30593,2022-03,21491194,SalesHub,11,21,50.0,early_cancel,NAM,NAM CST,CST,No,Undefined,,0,0,0.0,0.0,0.0,1.0,1.0,-50.0,0.0,1.0,Starter
30594,2022-03,21494260,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,1.0,0.0,1.0,1.0,-20.0,0.0,1.0,Starter
30595,2022-03,21512737,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,201 or Above,500.0,0,0,0.0,0.0,2.0,1.0,1.0,-50.0,2.0,1.0,Starter
30596,2022-03,21512882,SalesHub,28,4,20.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,1.0,Starter
30597,2022-03,21530656,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,0.0,0.0,1.0,1.0,-50.0,0.0,1.0,Starter
30598,2022-03,24884140,SalesHub,28,4,500.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,0,2,0.0,0.0,7.0,0.0,0.0,0.0,4.0,8.0,Professional
30599,2022-03,24884212,SalesHub,31,1,656.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,0,1,0.0,1.0,3.0,1.0,1.0,-656.0,0.0,5.0,Professional
30600,2022-03,24914205,SalesHub,31,1,24.53,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,1.0,0,0,0.0,0.0,2.0,1.0,1.0,-24.53,0.0,1.0,Starter
30601,2022-03,24921424,SalesHub,31,1,61.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,1,0.0,0.0,2.0,1.0,1.0,-61.33,2.0,7.0,Starter
30602,2022-03,24974972,SalesHub,31,1,556.32,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,2,0.0,0.0,4.0,0.0,1.0,-556.32,4.0,7.0,Professional
30603,2022-03,24994412,SalesHub,18,14,533.33,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,2,0.0,0.0,3.0,0.0,1.0,-533.33,0.0,6.0,Professional
30604,2022-03,25038821,SalesHub,31,1,50.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,1,0.0,0.0,5.0,1.0,1.0,-50.0,1.0,5.0,Starter
30605,2022-03,25052149,SalesHub,28,4,50.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,0,2,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,Starter
30606,2022-03,25052182,SalesHub,28,4,26.88,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,1.0,0,1,0.0,0.0,4.0,1.0,1.0,-26.88,2.0,4.0,Starter
30607,2022-03,25084799,SalesHub,31,1,50.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,2,0.0,0.0,2.0,1.0,1.0,-50.0,0.0,5.0,Starter
30608,2022-03,25091132,SalesHub,31,1,67.2,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,1,1.0,4.0,0.0,1.0,1.0,-67.2,0.0,6.0,Starter
30609,2022-03,25114188,SalesHub,31,1,61.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,200.0,0,1,0.0,0.0,5.0,1.0,1.0,-61.33,1.0,4.0,Starter
30610,2022-03,25131257,SalesHub,28,4,50.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,1,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,Starter
30611,2022-03,25136933,SalesHub,31,1,26.88,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,0,0.0,0.0,7.0,1.0,0.0,0.0,4.0,1.0,Starter
30612,2022-03,25143114,SalesHub,31,1,61.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,0,0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,Starter
30613,2022-03,25155524,SalesHub,1,31,350.0,late_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,0,2,0.0,0.0,2.0,0.0,1.0,-350.0,3.0,4.0,Professional
30614,2022-03,25158363,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,2,0.0,0.0,10.0,1.0,1.0,-50.0,1.0,5.0,Starter
30615,2022-03,25176293,SalesHub,31,1,340.0,prior_cancel,LATAM,LATAM,LATAM DIRECT BRAVO,Yes,1 to 25,5.0,0,1,0.0,5.0,2.0,0.0,1.0,-340.0,4.0,5.0,Professional
30616,2022-03,25208523,SalesHub,21,11,61.33,early_cancel,EMEA,EMEA CST,EMEA CST,No,Undefined,,0,1,0.0,0.0,3.0,1.0,1.0,-61.33,1.0,4.0,Starter
30617,2022-03,25217334,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,3.0,2.0,1.0,1.0,-50.0,1.0,4.0,Starter
30618,2022-03,25217974,SalesHub,29,3,50.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,0,1,0.0,0.0,0.0,1.0,1.0,-50.0,1.0,4.0,Starter
30619,2022-03,25230977,SalesHub,31,1,67.2,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,0,1,0.0,6.0,2.0,1.0,1.0,-67.2,0.0,3.0,Starter
30620,2022-03,25278116,SalesHub,31,1,61.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,1,0.0,0.0,3.0,1.0,1.0,-61.33,0.0,4.0,Starter
30621,2022-03,25285011,SalesHub,21,11,20.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,1.0,0,0,0.0,0.0,3.0,1.0,1.0,-20.0,1.0,1.0,Starter
30622,2022-03,25307619,SalesHub,2,30,2250.0,late_cancel,NAM,MID-MARKET,BARNEA,No,26 to 200,200.0,0,1,0.0,0.0,16.0,1.0,1.0,-2250.0,4.0,3.0,Professional
30623,2022-03,25312253,SalesHub,28,4,50.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,Starter
30624,2022-03,25313358,SalesHub,29,3,61.33,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,0,0.0,0.0,4.0,1.0,1.0,-61.33,0.0,1.0,Starter
30625,2022-03,25318250,SalesHub,31,1,153.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,1,0.0,0.0,5.0,1.0,1.0,-153.33,2.0,3.0,Starter
30626,2022-03,25322560,SalesHub,29,3,61.33,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,1,0.0,0.0,0.0,1.0,1.0,-61.33,0.0,4.0,Starter
30627,2022-03,25326430,SalesHub,26,6,20.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,1.0,0,0,0.0,0.0,1.0,1.0,1.0,-20.0,1.0,2.0,Starter
30628,2022-03,25333445,SalesHub,1,31,73.6,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,1,0.0,0.0,0.0,1.0,1.0,-73.6,0.0,3.0,Starter
30629,2022-03,25350548,SalesHub,17,15,50.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,1.0,1.0,1.0,-50.0,2.0,2.0,Starter
30630,2022-03,25354838,SalesHub,31,1,75.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,1,0.0,0.0,3.0,1.0,1.0,-75.0,0.0,3.0,Starter
30631,2022-03,25357025,SalesHub,31,1,20.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,1.0,0,0,0.0,0.0,2.0,1.0,1.0,-20.0,2.0,2.0,Starter
30632,2022-03,25362857,SalesHub,31,1,100.8,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,0,0,0.0,0.0,1.0,1.0,1.0,-100.8,1.0,1.0,Starter
30633,2022-03,25369318,SalesHub,31,1,26.88,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,0,0.0,0.0,1.0,1.0,1.0,-26.88,0.0,2.0,Starter
30634,2022-03,25370172,SalesHub,31,1,20.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,1,0.0,0.0,2.0,1.0,1.0,-20.0,0.0,3.0,Starter
30635,2022-03,25371789,SalesHub,15,17,250.24,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,2,0.0,1.0,7.0,0.0,1.0,-250.24,2.0,3.0,Professional
30636,2022-03,25400786,SalesHub,10,22,250.0,late_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,1,0.0,0.0,2.0,1.0,1.0,-250.0,0.0,3.0,Professional
30637,2022-03,25402239,SalesHub,31,1,125.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,0,0,0.0,0.0,0.0,1.0,1.0,-125.0,0.0,2.0,Starter
30638,2022-03,25413333,SalesHub,15,17,50.0,early_cancel,APAC,JAPAC CST,APAC CST,No,26 to 200,50.0,0,2,0.0,3.0,5.0,1.0,1.0,-50.0,2.0,3.0,Starter
30639,2022-03,25422679,SalesHub,31,1,75.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,1.0,1.0,1.0,-75.0,0.0,2.0,Starter
30640,2022-03,25426484,SalesHub,31,1,20.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,1.0,0,0,0.0,0.0,0.0,1.0,1.0,-20.0,0.0,2.0,Starter
30641,2022-03,25441694,SalesHub,31,1,61.33,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,2.0,1.0,1.0,-61.33,0.0,2.0,Starter
30642,2022-03,25444852,SalesHub,22,10,67.2,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,1.0,0,0,0.0,0.0,5.0,1.0,1.0,-67.2,1.0,2.0,Starter
30643,2022-03,25453734,SalesHub,30,2,61.33,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,2.0,3.0,1.0,1.0,-61.33,2.0,2.0,Starter
30644,2022-03,25505105,SalesHub,31,1,67.2,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,0,0,0.0,0.0,1.0,1.0,1.0,-67.2,0.0,2.0,Starter
30645,2022-03,25515465,SalesHub,31,1,122.66,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,0,1.0,1.0,3.0,1.0,1.0,-122.66,0.0,1.0,Starter
30646,2022-03,25524629,SalesHub,31,1,20.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,0,0.0,0.0,2.0,1.0,1.0,-20.0,0.0,1.0,Starter
30647,2022-03,25534261,SalesHub,31,1,67.2,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,0,0.0,0.0,4.0,1.0,1.0,-67.2,2.0,1.0,Starter
30648,2022-03,25549647,SalesHub,31,1,20.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,Undefined,,0,0,0.0,0.0,2.0,1.0,1.0,-20.0,0.0,1.0,Starter
30649,2022-03,25563641,SalesHub,31,1,20.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,0,0,0.0,0.0,3.0,1.0,1.0,-20.0,0.0,1.0,Starter
30650,2022-03,25566511,SalesHub,24,8,5.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,0,0.0,0.0,3.0,0.0,1.0,-5.0,2.0,1.0,Starter
30651,2022-03,25579680,SalesHub,10,22,61.33,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,7.0,1.0,1.0,-61.33,2.0,1.0,Starter
30652,2022-03,25584658,SalesHub,31,1,50.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,0,0,0.0,0.0,1.0,1.0,1.0,-50.0,0.0,1.0,Starter
30653,2022-03,197866,ServiceHub,31,1,660.0,prior_cancel,NAM,MID-MARKET,DUPUIS,No,26 to 200,50.0,4,3,0.0,3.0,6.0,1.0,1.0,-660.0,0.0,3.0,Enterprise
